"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Zanthoxylum americanum","2017-10-21 08:15:46 -0500","","Wisconsin, US",43.9507760032,-89.9692134732,NA,"Prickly-ash","https://www.inaturalist.org/observations/8489546","https://static.inaturalist.org/photos/11322663/medium.jpg?1508593942","paula2424",8489546,"Prickly Ash","Plantae",54836,"false",2,0,"Sat Oct 21 2017 08:15:46 GMT-0500 (CDT)","2017-10-21","2017-10-21 13:15:46 UTC","Central Time (US & Canada)",NA,"2061 Wisconsin St, Quincy, WI, US","obscured","true","","",NA,670800,"2017-10-21 13:51:57 UTC","2017-10-24 22:13:20 UTC","research","",3,"false"
"Zanthoxylum americanum","2017-10-19 14:26:06 -0400","","Waterfront Trail, Ingleside, ON K0C 1M0, Canada",44.9730796814,-75.0164489746,NA,"Prickly-ash","https://www.inaturalist.org/observations/8475567","https://static.inaturalist.org/photos/11301213/medium.jpeg?1508489117","shanlouise",8475567,"Prickly Ash","Plantae",54836,"false",1,0,"2017-10-19 2:26:06 PM EDT","2017-10-19","2017-10-19 18:26:06 UTC","Eastern Time (US & Canada)",NA,"","","false","gps","gps",NA,462480,"2017-10-20 08:44:30 UTC","2017-10-20 10:15:29 UTC","research","CC-BY-NC",2,"false"
"Zanthoxylum americanum","2017-10-19 14:15:33 -0400","","5871-5781 Marrison Rd, Ingleside, ON K0C 1M0, Canada",44.9718971252,-75.0190887451,NA,"Prickly-ash","https://www.inaturalist.org/observations/8475412","https://static.inaturalist.org/photos/11300914/medium.jpeg?1508484077","shanlouise",8475412,"Prickly Ash","Plantae",54836,"false",1,0,"2017-10-19 2:15:33 PM EDT","2017-10-19","2017-10-19 18:15:33 UTC","Eastern Time (US & Canada)",NA,"","","false","gps","gps",NA,462480,"2017-10-20 07:20:58 UTC","2017-10-20 07:36:06 UTC","research","CC-BY-NC",2,"false"
"Zanthoxylum americanum","2008-05-02 04:10:00 -0400","Common component in thickets and open deciduous woods.","Prince Edward, ON, Canada",44.0037518,-77.12908661,NA,"Prickly-ash","https://www.inaturalist.org/observations/8456180","https://static.inaturalist.org/photos/11269968/medium.jpeg?1508355991","samuelbrinker",8456180,"Prickly Ash","Plantae",54836,"false",1,0,"2008/05/02 4:10 AM EDT","2008-05-02","2008-05-02 08:10:00 UTC","Eastern Time (US & Canada)",10,"","","false","","",NA,450545,"2017-10-18 19:47:34 UTC","2017-10-18 20:37:22 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-07-23 09:23:20 -0400","","Dunrobin",45.424497,-76.043406,NA,"Prickly-ash","https://www.inaturalist.org/observations/8437537","https://static.inaturalist.org/photos/11238699/medium.jpeg?1508215979","owenclarkin",8437537,"Prickly Ash","Plantae",54836,"false",1,0,"2017-07-23 09:23:20","2017-07-23","2017-07-23 13:23:20 UTC","Eastern Time (US & Canada)",100,"","","false","","",NA,164015,"2017-10-17 04:53:01 UTC","2017-10-17 11:00:02 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-07-23 08:55:39 -0400","","Dunrobin",45.422449,-76.044657,NA,"Prickly-ash","https://www.inaturalist.org/observations/8435181","https://static.inaturalist.org/photos/11234656/medium.jpeg?1508204653","owenclarkin",8435181,"Prickly Ash","Plantae",54836,"false",1,0,"2017-07-23 08:55:39","2017-07-23","2017-07-23 12:55:39 UTC","Eastern Time (US & Canada)",100,"","","false","","",NA,164015,"2017-10-17 01:44:16 UTC","2017-10-17 01:46:54 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-08-11 16:41:00 -0500","","Putnam County, IL, USA",41.198237816,-89.3257105387,NA,"Prickly-ash","https://www.inaturalist.org/observations/8405638","https://static.inaturalist.org/photos/11183335/medium.jpeg?1508017479","tamandua2",8405638,"Prickly Ash","Plantae",54836,"false",1,0,"2017/08/11 4:41 PM CDT","2017-08-11","2017-08-11 21:41:00 UTC","Central Time (US & Canada)",61,"","","false","","",NA,392818,"2017-10-14 22:57:29 UTC","2017-10-14 23:28:00 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-09-17 12:47:00 -0400","","Waterloo Regional Municipality, ON, Canada",43.3844037355,-80.349047184,NA,"Prickly-ash","https://www.inaturalist.org/observations/8303315","https://static.inaturalist.org/photos/11019959/medium.jpeg?1507416791","gwynethgovers",8303315,"Prickly Ash","Plantae",54836,"false",1,0,"2017/09/17 12:47 PM EDT","2017-09-17","2017-09-17 16:47:00 UTC","Eastern Time (US & Canada)",61,"","","false","","",NA,289145,"2017-10-07 23:48:23 UTC","2017-10-08 00:03:24 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-10-07 12:57:24 -0500","","National Grove",41.838663,-87.830355,NA,"Prickly-ash","https://www.inaturalist.org/observations/8301114","https://static.inaturalist.org/photos/11017755/medium.jpeg?1507411755","sanguinaria33",8301114,"Prickly Ash","Plantae",54836,"false",1,0,"2017-10-07 12:57:24","2017-10-07","2017-10-07 17:57:24 UTC","Central Time (US & Canada)",31,"","","false","","",NA,35203,"2017-10-07 21:29:23 UTC","2017-10-07 23:25:56 UTC","research","CC-BY-NC-ND",NA,"false"
"Zanthoxylum americanum","2017-10-07 08:52:31 -0400","","Walter Bean Grand River Trail, Ayr, ON N0B 1E0, Canada",43.38176463,-80.35369275,NA,"Prickly-ash","https://www.inaturalist.org/observations/8294460","https://static.inaturalist.org/photos/11006675/medium.jpeg?1507380787","sophiegibbs",8294460,"Prickly Ash","Plantae",54836,"false",1,0,"2017-10-07 8:52:31 AM EDT","2017-10-07","2017-10-07 12:52:31 UTC","Eastern Time (US & Canada)",3,"","","false","","",NA,659859,"2017-10-07 12:53:03 UTC","2017-10-07 13:32:03 UTC","research","CC-BY-NC",2,"false"
"Zanthoxylum americanum","2017-10-04 17:46:40 -0400","","Leamington, Leamington, ON, CA",42.1589138965,-82.5333944523,NA,"Prickly-ash","https://www.inaturalist.org/observations/8260031","https://static.inaturalist.org/photos/10953401/medium.jpg?1507153626","jeremyhatt",8260031,"Prickly Ash","Plantae",54836,"false",1,0,"Wed Oct 04 2017 17:46:40 GMT-0400 (EDT)","2017-10-04","2017-10-04 21:46:40 UTC","Eastern Time (US & Canada)",5,"","","false","","",NA,510403,"2017-10-04 21:46:59 UTC","2017-10-04 22:56:00 UTC","research","",3,"false"
"Zanthoxylum americanum","2017-10-01 10:26:00 -0400","","Alexandria, ON K0C 1A0, Canada",45.3111798,-74.6367158,NA,"Prickly-ash","https://www.inaturalist.org/observations/8215238","https://static.inaturalist.org/photos/10887825/medium.jpeg?1506912936","swampy",8215238,"Prickly Ash","Plantae",54836,"false",2,0,"2017/10/01 10:26 AM EDT","2017-10-01","2017-10-01 14:26:00 UTC","Eastern Time (US & Canada)",2265,"","","false","","",NA,109854,"2017-10-02 02:55:55 UTC","2017-10-02 12:08:17 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-09-29 10:35:42 -0500","","Anoka Ramsey Community College, Coon Rapids, MN, US",45.1758031268,-93.3518816718,NA,"Prickly-ash","https://www.inaturalist.org/observations/8169546","https://static.inaturalist.org/photos/10819070/medium.jpg?1506699497","sihaammohamed",8169546,"Prickly Ash","Plantae",54836,"false",2,0,"Fri Sep 29 2017 10:35:42 GMT-0500 (CDT)","2017-09-29","2017-09-29 15:35:42 UTC","Central Time (US & Canada)",5,"","","false","","",NA,635593,"2017-09-29 15:37:30 UTC","2017-10-31 01:49:33 UTC","research","",3,"false"
"Zanthoxylum americanum","2017-09-29 10:34:00 -0500","","Anoka Ramsey Community College, Coon Rapids, MN, US",45.1757250494,-93.3516577073,NA,"Prickly-ash","https://www.inaturalist.org/observations/8169522","https://static.inaturalist.org/photos/10819036/medium.jpg?1506699446","sihaammohamed",8169522,"Prickly Ash","Plantae",54836,"false",2,0,"Fri Sep 29 2017 10:34:00 GMT-0500 (CDT)","2017-09-29","2017-09-29 15:34:00 UTC","Central Time (US & Canada)",30,"","","false","","",NA,635593,"2017-09-29 15:35:18 UTC","2017-11-01 01:02:32 UTC","research","",3,"false"
"Zanthoxylum americanum","2017-09-29 09:49:52 -0500","","Anoka Ramsey Community College, Coon Rapids, MN, US",45.1757419389,-93.3510742431,NA,"Prickly-ash","https://www.inaturalist.org/observations/8168873","https://static.inaturalist.org/photos/10818044/medium.jpg?1506696605","trueasian",8168873,"Prickly Ash","Plantae",54836,"false",2,0,"Fri Sep 29 2017 09:49:52 GMT-0500 (CDT)","2017-09-29","2017-09-29 14:49:52 UTC","Central Time (US & Canada)",5,"","","false","","",NA,650418,"2017-09-29 14:49:58 UTC","2017-10-31 01:55:25 UTC","research","",3,"false"
"Zanthoxylum americanum","2017-09-26 13:05:00 -0400","","Flamborough, Hamilton, ON, Canada",43.394067727,-80.0615948439,NA,"Prickly-ash","https://www.inaturalist.org/observations/8140935","https://static.inaturalist.org/photos/10771135/medium.jpg?1506519294","erinkate",8140935,"Prickly Ash","Plantae",54836,"false",1,0,"2017/09/26 1:05 PM EDT","2017-09-26","2017-09-26 17:05:00 UTC","Eastern Time (US & Canada)",8,"","","false","","",NA,637663,"2017-09-27 18:13:38 UTC","2017-09-28 14:28:15 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-09-23 17:05:43 -0500","","Morris T Baker Park Reserve, Medina, MN, US",45.004097979,-93.6190806666,NA,"Prickly-ash","https://www.inaturalist.org/observations/8088363","https://static.inaturalist.org/photos/10725686/medium.jpg?1506352574","gonodactylus",8088363,"Prickly Ash","Plantae",54836,"false",1,0,"Sat Sep 23 2017 17:05:43 GMT-0500 (CDT)","2017-09-23","2017-09-23 22:05:43 UTC","Central Time (US & Canada)",19,"","","false","","",NA,188597,"2017-09-25 15:16:11 UTC","2017-09-26 17:03:51 UTC","research","CC-BY-NC",3,"false"
"Zanthoxylum americanum","2017-09-24 08:25:00 -0400","","Milton, ON, Canada",43.5237126735,-79.9964761734,NA,"Prickly-ash","https://www.inaturalist.org/observations/8075668","https://static.inaturalist.org/photos/10705133/medium.jpeg?1506284368","reuvenm",8075668,"Prickly Ash","Plantae",54836,"false",2,0,"2017/09/24 8:25 AM EDT","2017-09-24","2017-09-24 12:25:00 UTC","Eastern Time (US & Canada)",151,"","","false","","",NA,42004,"2017-09-24 20:33:56 UTC","2017-09-25 18:49:53 UTC","research","CC0",NA,"false"
"Zanthoxylum americanum","2017-09-18 15:51:35 -0500","","Garden Park, Edina, MN, US",44.8991883421,-93.3643941194,NA,"Prickly-ash","https://www.inaturalist.org/observations/8043703","https://static.inaturalist.org/photos/10653419/medium.jpg?1506113644","gonodactylus",8043703,"Prickly Ash","Plantae",54836,"false",1,0,"Mon Sep 18 2017 15:51:35 GMT-0500 (CDT)","2017-09-18","2017-09-18 20:51:35 UTC","Central Time (US & Canada)",19,"","","false","","",NA,188597,"2017-09-22 20:53:53 UTC","2017-09-22 21:47:00 UTC","research","CC-BY-NC",3,"false"
"Zanthoxylum americanum","2017-05-28 13:19:00 -0400","","Arnprior",45.435983,-76.325781,NA,"Prickly-ash","https://www.inaturalist.org/observations/7940349","https://static.inaturalist.org/photos/10486001/medium.jpeg?1505529994","owenclarkin",7940349,"Prickly Ash","Plantae",54836,"false",2,0,"2017-05-28 13:19:00","2017-05-28","2017-05-28 17:19:00 UTC","Eastern Time (US & Canada)",100,"","","false","","",NA,164015,"2017-09-16 02:46:37 UTC","2017-10-12 10:54:25 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-09-13 12:38:24 -0500",NA,"1577 Deer Path Ln, Franklin Grove, IL 61031, USA",41.84568504,-89.32884092,NA,"Prickly-ash","https://www.inaturalist.org/observations/7909774","https://static.inaturalist.org/photos/10437028/medium.jpeg?1505350492","bouteloua",7909774,"Prickly Ash","Plantae",54836,"false",1,0,"2017-09-13 12:38:24 PM CDT","2017-09-13","2017-09-13 17:38:24 UTC","Central Time (US & Canada)",9,NA,NA,"false","","",NA,8882,"2017-09-14 00:54:49 UTC","2017-09-14 02:48:37 UTC","research","CC-BY-NC",2,"false"
"Zanthoxylum americanum","2017-09-12 14:10:26 -0500",NA,"700-894 7th St N, Sartell, MN 56377, USA",45.6280959,-94.22056472,NA,"Prickly-ash","https://www.inaturalist.org/observations/7893360","https://static.inaturalist.org/photos/10409851/medium.jpeg?1505243441","grunaus18",7893360,"Prickly Ash","Plantae",54836,"false",2,0,"2017-09-12 2:10:26 PM CDT","2017-09-12","2017-09-12 19:10:26 UTC","Central Time (US & Canada)",15,NA,NA,"false","","",NA,620894,"2017-09-12 19:10:39 UTC","2017-09-13 17:40:51 UTC","research","CC-BY-NC",2,"false"
"Zanthoxylum americanum","2017-09-10 11:07:38 -0500",NA,"Oakton Community College - Des Plaines Campus, Des Plaines, IL, US",42.0630813763,-87.8778377362,NA,"Prickly-ash","https://www.inaturalist.org/observations/7861830","https://static.inaturalist.org/photos/10356961/medium.jpg?1505059721","jmmcclo",7861830,"Prickly-ash","Plantae",54836,"false",1,0,"Sun Sep 10 2017 11:07:38 GMT-0500 (CDT)","2017-09-10","2017-09-10 16:07:38 UTC","Central Time (US & Canada)",10,NA,NA,"false","","",NA,424619,"2017-09-10 16:08:09 UTC","2018-01-02 03:41:36 UTC","research","",3,"false"
"Zanthoxylum americanum","2017-09-07 18:30:00 -0400",NA,"Lang-Hastings Trail, Peterborough County, ON, Canada",44.2613742518,-78.2369905286,NA,"Prickly-ash","https://www.inaturalist.org/observations/7854281","https://static.inaturalist.org/photos/10344108/medium.jpeg?1504999733","scottgibson",7854281,"Prickly Ash","Plantae",54836,"false",1,0,"2017/09/07 6:30 PM EDT","2017-09-07","2017-09-07 22:30:00 UTC","Eastern Time (US & Canada)",919,NA,NA,"false","","",NA,592299,"2017-09-09 23:49:01 UTC","2017-09-15 17:13:10 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-09-08 15:06:26 -0500",NA,"748 7th St N, Sartell, MN, US",45.6273633242,-94.2220471055,NA,"Prickly-ash","https://www.inaturalist.org/observations/7836570","https://static.inaturalist.org/photos/10316786/medium.jpg?1504901343","izz-2",7836570,"Prickly Ash","Plantae",54836,"false",1,0,"Fri Sep 08 2017 15:06:26 GMT-0500 (CDT)","2017-09-08","2017-09-08 20:06:26 UTC","Central Time (US & Canada)",30,NA,NA,"false","","",NA,620885,"2017-09-08 20:08:58 UTC","2017-09-13 16:06:38 UTC","research","CC-BY-NC",3,"false"
"Zanthoxylum americanum","2017-09-08 14:58:44 -0500",NA,"1300 Sierra Ct, Sartell, MN, US",45.6275997358,-94.2210710329,NA,"Prickly-ash","https://www.inaturalist.org/observations/7836500","https://static.inaturalist.org/photos/10316634/medium.jpg?1504900994","reksmac",7836500,"Prickly Ash","Plantae",54836,"false",2,0,"Fri Sep 08 2017 14:58:44 GMT-0500 (CDT)","2017-09-08","2017-09-08 19:58:44 UTC","Central Time (US & Canada)",10,NA,NA,"false","","",NA,620891,"2017-09-08 20:03:10 UTC","2017-09-13 16:07:44 UTC","research","CC-BY-NC",3,"false"
"Zanthoxylum americanum","2017-09-08 14:41:48 -0500",NA,"228 Sierra Loop, Sartell, MN, US",45.6198400677,-94.2327933725,NA,"Prickly-ash","https://www.inaturalist.org/observations/7836198","https://static.inaturalist.org/photos/10316037/medium.jpg?1504899964","bdoering20",7836198,"Prickly Ash","Plantae",54836,"false",1,0,"Fri Sep 08 2017 14:41:48 GMT-0500 (CDT)","2017-09-08","2017-09-08 19:41:48 UTC","Central Time (US & Canada)",3564,NA,NA,"false","","",NA,620889,"2017-09-08 19:46:00 UTC","2017-09-10 02:36:04 UTC","research","CC-BY-NC",3,"false"
"Zanthoxylum americanum","2000-05-22 15:49:00 -0400",NA,"Guelph, ON, Canada",43.5520141032,-80.2083492367,NA,"Prickly-ash","https://www.inaturalist.org/observations/7756156","https://static.inaturalist.org/photos/10184695/medium.jpg?1504396453","jasondombroskie",7756156,"Prickly Ash","Plantae",54836,"false",2,0,"2000/05/22 3:49 PM EDT","2000-05-22","2000-05-22 19:49:00 UTC","Eastern Time (US & Canada)",600,NA,NA,"false","","",NA,574531,"2017-09-03 00:14:49 UTC","2017-09-05 15:36:19 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-09-02 09:47:49 -0400",NA,"Cataraqui Trail, Yarker, ON K0K 3N0, Canada",44.3758201599,-76.7565994263,NA,"Prickly-ash","https://www.inaturalist.org/observations/7753575","https://static.inaturalist.org/photos/10180936/medium.jpeg?1504387216","sauvedrew",7753575,"Prickly Ash","Plantae",54836,"false",2,0,"2017-09-02 9:47:49 AM EDT","2017-09-02","2017-09-02 13:47:49 UTC","Eastern Time (US & Canada)",NA,NA,NA,"false","gps","gps",NA,584563,"2017-09-02 21:19:50 UTC","2017-11-03 13:22:11 UTC","research","CC-BY",2,"false"
"Zanthoxylum americanum","2017-05-28 10:32:02 -0400",NA,"Gillies Grove, Arnprior",45.441122,-76.361901,NA,"Prickly-ash","https://www.inaturalist.org/observations/7745630","https://static.inaturalist.org/photos/10168191/medium.jpeg?1504323796","owenclarkin",7745630,"Prickly Ash","Plantae",54836,"false",1,0,"2017-05-28 10:32:02","2017-05-28","2017-05-28 14:32:02 UTC","Eastern Time (US & Canada)",100,NA,NA,"false","","",NA,164015,"2017-09-02 03:43:18 UTC","2017-09-02 10:41:55 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-09-01 13:16:07 -0400",NA,"Bay, Ottawa, ON, CA",45.35857,-75.8600383333,NA,"Prickly-ash","https://www.inaturalist.org/observations/7741171","https://static.inaturalist.org/photos/10160526/medium.jpg?1504297663","robert-tate",7741171,"Prickly Ash","Plantae",54836,"false",2,0,"Fri Sep 01 2017 13:16:07 GMT-0400 (EDT)","2017-09-01","2017-09-01 17:16:07 UTC","Eastern Time (US & Canada)",NA,NA,NA,"false","","",NA,502975,"2017-09-01 20:27:15 UTC","2017-09-05 15:55:43 UTC","research","",3,"false"
"Zanthoxylum americanum","2017-08-04 14:37:23 -0500",NA,"3240–3284 County Road E, Marietta, WI, US",43.1818866667,-90.82775,NA,"Prickly-ash","https://www.inaturalist.org/observations/7733973","https://static.inaturalist.org/photos/10149145/medium.jpg?1504235830","jennykendler",7733973,"Prickly-ash","Plantae",54836,"false",1,0,"Fri Aug 04 2017 14:37:23 GMT-0500 (CDT)","2017-08-04","2017-08-04 19:37:23 UTC","Central Time (US & Canada)",NA,NA,NA,"false","","",NA,551628,"2017-09-01 03:17:05 UTC","2017-11-07 19:42:36 UTC","research","",3,"false"
"Zanthoxylum americanum","2017-08-29 00:52:00 -0500",NA,"Lac Qui Parle County, MN, USA",45.0570313473,-95.9425735474,NA,"Prickly-ash","https://www.inaturalist.org/observations/7717465","https://static.inaturalist.org/photos/10119936/medium.jpeg?1504118440","rager001",7717465,"Prickly Ash","Plantae",54836,"false",1,0,"2017/08/29 12:52 AM CDT","2017-08-29","2017-08-29 05:52:00 UTC","Central Time (US & Canada)",488,NA,NA,"false","","",NA,36326,"2017-08-30 20:45:53 UTC","2017-09-01 05:04:41 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-08-18 00:00:00 -0500",NA,"Baker Woodlot",42.715111,-84.473641,NA,"Prickly-ash","https://www.inaturalist.org/observations/7700713","https://static.inaturalist.org/photos/10094355/medium.jpg?1504021139","botanicalblue",7700713,"Prickly Ash","Plantae",54836,"false",1,0,"8/18/17","2017-08-18","","Eastern Time (US & Canada)",279,NA,NA,"false","","",NA,481977,"2017-08-29 15:39:08 UTC","2017-08-29 18:35:52 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-08-27 13:20:00 -0400",NA,"Tweed, ON, Canada",44.478200774,-77.301599085,NA,"Prickly-ash","https://www.inaturalist.org/observations/7686722","https://static.inaturalist.org/photos/10071209/medium.jpg?1503920556","joebartok",7686722,"Prickly Ash","Plantae",54836,"false",3,0,"2017/08/27 1:20 PM EDT","2017-08-27","2017-08-27 17:20:00 UTC","Eastern Time (US & Canada)",8,NA,NA,"false","","",NA,584526,"2017-08-28 11:43:14 UTC","2017-08-29 15:29:38 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-05-20 10:22:51 -0400",NA,"Ottawa Greenbelt",45.336252,-75.863383,NA,"Prickly-ash","https://www.inaturalist.org/observations/7684423","https://static.inaturalist.org/photos/10067368/medium.jpeg?1503892072","owenclarkin",7684423,"Prickly Ash","Plantae",54836,"false",2,0,"2017-05-20 10:22:51","2017-05-20","2017-05-20 14:22:51 UTC","Eastern Time (US & Canada)",100,NA,NA,"false","","",NA,164015,"2017-08-28 03:47:55 UTC","2017-08-29 15:34:26 UTC","research","CC-BY-NC",NA,"false"
"Zanthoxylum americanum","2017-08-24 10:59:00 -0400",NA,"Tay Valley, ON, Canada",44.7678821932,-76.255095005,NA,"Prickly-ash","https://www.inaturalist.org/observations/7662070","https://static.inaturalist.org/photos/10025911/medium.jpeg?1503767519","johnfrance",7662070,"Prickly Ash","Plantae",54836,"false",1,0,"2017/08/24 10:59 AM EDT","2017-08-24","2017-08-24 14:59:00 UTC","Eastern Time (US & Canada)",15,NA,NA,"false","","",NA,548552,"2017-08-26 20:00:58 UTC","2017-08-27 00:03:04 UTC","research","CC-BY-NC",NA,"false"
